,node,eign,closeness,betwness,centrality,community,density
275,402,0.00012903395339327134,0.16493982373566668,1.0184641838821213e-05,5,0,0.019021739130434784
2819,18864,0.0011139868836329793,0.16924074224130944,6.422544366413508e-05,5,0,0.019021739130434784
4760,704,2.7056063871065046e-05,0.1599399631661772,2.8985357816285615e-05,5,0,0.019021739130434784
4761,13146,2.1815479310277185e-05,0.16344641389834488,7.39096771187066e-05,5,0,0.019021739130434784
6051,942,0.00010343874525699161,0.168381167365366,9.977627364330902e-05,5,0,0.019021739130434784
6056,19087,1.2172654809716269e-05,0.15560323633275222,3.613526681125981e-05,5,0,0.019021739130434784
10085,20535,0.00021875894851285782,0.1514905345615435,2.5824085134315083e-05,5,0,0.019021739130434784
10088,39757,0.003656262580696194,0.1755524362670522,0.00013191431908040406,5,0,0.019021739130434784
11665,20113,1.7365447159053885e-05,0.14791732323894038,6.667642840327818e-05,5,0,0.019021739130434784
22693,18795,7.968539541968004e-05,0.16905375708741244,6.291305336189273e-05,5,0,0.019021739130434784
22808,34639,4.315109218507598e-05,0.16061026672254627,0.0001430871545346783,5,0,0.019021739130434784
23155,5571,0.00010707760475367936,0.16151820617815257,0.00011196734756002891,5,0,0.019021739130434784
23156,10296,0.00012409895568920047,0.17020617716567518,0.00012370101377209857,5,0,0.019021739130434784
24142,33923,0.0005647767110378229,0.17454746026174597,6.544395781037877e-05,5,0,0.019021739130434784
32141,39647,0.00013092277461840575,0.1628887285772778,5.381776975048804e-05,5,0,0.019021739130434784
34677,29469,0.00020069839738032778,0.16386381556494417,0.00013742249637442653,5,0,0.019021739130434784
35411,28632,0.00012397239162220347,0.17220738102305333,9.230597738358191e-05,5,0,0.019021739130434784
40449,26073,3.216478318098193e-05,0.15951243541716786,8.672312082260769e-05,5,0,0.019021739130434784
5443,28388,2.5814070382471875e-05,0.15230192036343618,3.4485779643246006e-05,4,0,0.019021739130434784
6052,6141,1.7072563716832967e-05,0.15563454273131694,2.309429388526367e-05,4,0,0.019021739130434784
10086,18092,0.0001058062179387903,0.1535797403571468,2.077771990710739e-05,4,0,0.019021739130434784
10470,11153,4.0067801246707466e-05,0.1587751673388093,6.604514008739028e-05,4,0,0.019021739130434784
15440,41760,2.5742972621080763e-05,0.15997671506206126,6.347392490342327e-05,4,0,0.019021739130434784
17197,28890,0.002444343693759333,0.1780942229801748,5.124436658698799e-05,4,0,0.019021739130434784
17936,3725,0.00020818317968783297,0.15322202007160043,7.761833028667434e-05,4,0,0.019021739130434784
18054,14175,1.2148707101291075e-05,0.15139609730638753,1.3011874874806003e-05,4,0,0.019021739130434784
20624,14908,9.462138234493847e-06,0.1545725682906432,5.2647567453802405e-05,4,0,0.019021739130434784
20952,4722,2.5191170824445548e-05,0.15162030315349323,0.00011823679945118689,4,0,0.019021739130434784
23736,6411,1.1523122876333547e-06,0.13487456007232573,3.756899771995649e-05,4,0,0.019021739130434784
23737,31085,1.2849894557260556e-05,0.15173430876471591,9.453164019878439e-05,4,0,0.019021739130434784
26587,25082,4.616658035530673e-05,0.15417947743152316,3.957792083010091e-05,4,0,0.019021739130434784
29081,20090,5.929298831142115e-06,0.1554029419861755,8.086686697370304e-05,4,0,0.019021739130434784
30187,13242,1.890083657868005e-05,0.15518528838116466,6.1010507697858106e-05,4,0,0.019021739130434784
32424,16858,0.000146392201059072,0.17222300099774887,3.5195795572839836e-05,4,0,0.019021739130434784
33508,30304,5.451323475206009e-05,0.1548016987718739,1.2609443307658234e-05,4,0,0.019021739130434784
36678,38801,7.326561669204535e-05,0.16296180704560528,3.059746496676877e-06,4,0,0.019021739130434784
4765,32870,6.7390199684632125e-06,0.1523802575420421,2.9106036853414938e-05,3,0,0.019021739130434784
7729,25156,2.1561956477201785e-05,0.15103535800933576,1.1142978627277982e-05,3,0,0.019021739130434784
9007,1494,0.0001685368708698191,0.1515059192200557,5.765881990358719e-05,3,0,0.019021739130434784
9009,30626,1.51315553565587e-05,0.14781054829178536,1.1128979495412582e-05,3,0,0.019021739130434784
10087,29038,0.00022020710903217076,0.15214548739223394,5.4212802633669315e-06,3,0,0.019021739130434784
10089,22655,1.9220508689709813e-05,0.1462856022216697,8.800566254488739e-06,3,0,0.019021739130434784
11045,14473,1.2075165649323172e-05,0.1470022065111434,5.5941252852525815e-05,3,0,0.019021739130434784
14954,36503,4.673736957611633e-05,0.1517800693278685,0.0,3,0,0.019021739130434784
14956,39233,3.127490824504568e-05,0.14497521969097496,4.787896198410419e-05,3,0,0.019021739130434784
15441,5831,1.038873621435658e-05,0.15639847690078515,2.4832643432754406e-05,3,0,0.019021739130434784
15505,29944,6.577460086625586e-05,0.163568016289451,1.888405417414093e-05,3,0,0.019021739130434784
17939,40866,1.1609631109827962e-05,0.13615118348402575,1.623625885045627e-05,3,0,0.019021739130434784
18052,3760,1.3858958200229513e-05,0.15260181491385735,5.0648310928389176e-05,3,0,0.019021739130434784
18644,36498,2.62287120140989e-06,0.14227665814023985,5.5641149470255886e-05,3,0,0.019021739130434784
21665,19384,6.0353840216721315e-05,0.15375894460967637,6.856781425892623e-05,3,0,0.019021739130434784
23970,31327,4.6573410647458904e-05,0.1544097262010816,7.371916028855682e-06,3,0,0.019021739130434784
24164,6203,0.0049359723357011425,0.17490118577075098,8.368141183873416e-05,3,0,0.019021739130434784
24495,12755,1.668099010010678e-05,0.15446168409531275,5.5021939824673225e-05,3,0,0.019021739130434784
25098,24741,1.0516912198112543e-05,0.14771855251944083,1.3991954272874593e-05,3,0,0.019021739130434784
27074,33272,0.0001786099130922214,0.17403187168003334,6.379537755417138e-05,3,0,0.019021739130434784
27904,24984,0.0003586050126713409,0.17861968699221756,6.526562281788209e-05,3,0,0.019021739130434784
30267,22154,8.93078697783996e-05,0.1625692257996723,5.473259243946754e-06,3,0,0.019021739130434784
30314,32323,3.7679404215306246e-06,0.14424830101110558,1.3082469881475256e-05,3,0,0.019021739130434784
31176,9946,8.491507558818678e-06,0.14658127905956664,1.2369633627883141e-05,3,0,0.019021739130434784
31177,20017,1.0743156104560538e-05,0.1511889681132144,1.4538709188829162e-05,3,0,0.019021739130434784
34220,12746,3.6228815075784026e-05,0.15830582599699092,2.6041327730505865e-06,3,0,0.019021739130434784
35333,14077,7.003753692461358e-06,0.1433281979666693,4.861297822944931e-05,3,0,0.019021739130434784
37127,16818,0.0004176269167820096,0.17219176388144605,7.92158534119913e-05,3,0,0.019021739130434784
37492,17473,0.0002245493819156197,0.1592072415435922,1.637183292780368e-05,3,0,0.019021739130434784
39066,30095,1.844554802368481e-05,0.1531304644282902,3.537954790112873e-05,3,0,0.019021739130434784
39364,22037,3.22555934338477e-05,0.1508411964163841,9.030938567189007e-05,3,0,0.019021739130434784
5441,825,0.0003401029484947039,0.15691607251527012,1.9567180833771684e-05,2,0,0.019021739130434784
5955,924,7.26299462004397e-05,0.1715686878519413,2.352304218440298e-05,2,0,0.019021739130434784
11046,23781,5.823979678491927e-06,0.13677127842443887,7.924538431641982e-06,2,0,0.019021739130434784
11047,28489,4.8127006486963204e-05,0.15548276632174496,1.0618153357491388e-05,2,0,0.019021739130434784
11664,2050,1.111719669989594e-05,0.14474915275381,0.0,2,0,0.019021739130434784
11917,33120,2.120345641138032e-05,0.15695262714921246,6.262517715320084e-06,2,0,0.019021739130434784
14279,17478,0.0003105217237007587,0.1543327101698798,2.2991678230834266e-06,2,0,0.019021739130434784
15443,18206,1.0711912962488526e-05,0.1470513687056438,3.832804692143942e-06,2,0,0.019021739130434784
20188,4468,1.9815718137451975e-06,0.1392061265092161,2.667886022302773e-06,2,0,0.019021739130434784
20954,30697,2.376037553219304e-06,0.13981651007654897,5.848714053359769e-06,2,0,0.019021739130434784
21255,22225,5.248059685096774e-05,0.15820689759652165,1.7671195730448638e-05,2,0,0.019021739130434784
21664,9937,0.0011025853757011626,0.1807396253845455,0.00011037770802187888,2,0,0.019021739130434784
23735,5804,7.612407471767511e-07,0.13323594423304488,5.816374353155894e-06,2,0,0.019021739130434784
24316,33970,1.0951787128442515e-06,0.1321534893874155,2.2805754560154254e-05,2,0,0.019021739130434784
24642,39681,0.0002685550700205379,0.15264196448147335,1.854603337253946e-06,2,0,0.019021739130434784
25097,6400,3.5817102133126187e-06,0.14646769239400273,7.113983187913527e-06,2,0,0.019021739130434784
26312,6949,1.8956769443643897e-05,0.14968448437113668,5.544823271015366e-05,2,0,0.019021739130434784
29079,8441,1.2270696234047482e-06,0.14248922939428774,3.9868001140341675e-06,2,0,0.019021739130434784
30673,9554,7.72225654767597e-05,0.16119098886342062,3.97140286559291e-06,2,0,0.019021739130434784
31388,10116,1.2161854279594215e-07,0.12235536718033738,1.3759058087316018e-06,2,0,0.019021739130434784
34066,12561,1.2269888468596248e-06,0.14135801424679786,4.873786274415607e-06,2,0,0.019021739130434784
34675,13289,1.08136708516559e-05,0.14079436984306745,4.7878961984104196e-05,2,0,0.019021739130434784
35334,28086,1.0003393969187535e-06,0.12736142447710228,0.0,2,0,0.019021739130434784
36121,15125,1.5449539250564629e-06,0.14110732020403338,2.4446415575666815e-05,2,0,0.019021739130434784
36387,21922,1.3114271564631161e-05,0.14784402971604121,1.7292479349587472e-05,2,0,0.019021739130434784
37800,18089,3.470329091017707e-05,0.154054382982176,5.5293982797509716e-05,2,0,0.019021739130434784
39229,21648,6.364149137693608e-05,0.15380423576541283,1.5491329617910313e-05,2,0,0.019021739130434784
39328,1938,1.219604221524234e-06,0.13748975541358507,1.9284699725690517e-06,2,0,0.019021739130434784
39362,29760,0.0001539009407894123,0.1710326981501347,1.9540332809749725e-06,2,0,0.019021739130434784
39366,32226,2.048440179932797e-06,0.13241783323189288,2.460174093130203e-06,2,0,0.019021739130434784
40147,40726,0.00012857879816070004,0.1603500892497265,1.3762113269291625e-05,2,0,0.019021739130434784
40866,6320,1.3559369672862915e-05,0.15032820867161859,2.03322770353214e-05,2,0,0.019021739130434784
41644,18986,1.5246767990965496e-05,0.1491979698332363,3.066856619115256e-05,2,0,0.019021739130434784
9010,33211,9.050135078841712e-06,0.13157239915208058,0.0,1,0,0.019021739130434784
14886,2846,1.8256042272819647e-05,0.1449732070966488,0.0,1,0,0.019021739130434784
15444,30070,5.295436951372109e-07,0.13737445490242506,0.0,1,0,0.019021739130434784
18053,30685,7.481310769037158e-07,0.13239810714953582,0.0,1,0,0.019021739130434784
20953,26660,1.3562406105937228e-06,0.1316586557402884,0.0,1,0,0.019021739130434784
20955,36552,1.3562406105937228e-06,0.1316586557402884,0.0,1,0,0.019021739130434784
23157,40839,5.7567338521750595e-06,0.13905829715837972,0.0,1,0,0.019021739130434784
23159,20183,5.7567338521750595e-06,0.13905829715837972,0.0,1,0,0.019021739130434784
24163,5989,0.0002650112892239701,0.14886512261094856,0.0,1,0,0.019021739130434784
31740,10383,6.990794858401763e-07,0.13174460998902443,0.0,1,0,0.019021739130434784
34236,14043,8.994032706674873e-07,0.1337958469861342,0.0,1,0,0.019021739130434784
34676,30646,5.810758556738346e-07,0.12341819836376046,0.0,1,0,0.019021739130434784
35042,36092,2.15740495373981e-06,0.13702027160007874,0.0,1,0,0.019021739130434784
35640,19729,6.495903491684886e-07,0.12816248887797993,0.0,1,0,0.019021739130434784
36036,15015,3.24355378426034e-07,0.13450151174135216,0.0,1,0,0.019021739130434784
36416,30375,3.243880116735381e-06,0.1332682497296159,0.0,1,0,0.019021739130434784
37128,34791,2.2455102478073473e-05,0.14689778134132317,0.0,1,0,0.019021739130434784
38565,8094,8.594483372295943e-06,0.14689829793219863,0.0,1,0,0.019021739130434784
38657,23502,9.348274325446247e-07,0.12885752008193183,0.0,1,0,0.019021739130434784
39365,21036,1.7352543533868347e-06,0.13107079429428486,0.0,1,0,0.019021739130434784
40450,23849,1.7489349094988554e-06,0.13756899527077762,0.0,1,0,0.019021739130434784
40834,24727,1.388505574068434e-06,0.1379141849685028,0.0,1,0,0.019021739130434784
41214,31046,1.6824777815159292e-06,0.12661903650466955,0.0,1,0,0.019021739130434784
41244,31419,9.775102502237113e-06,0.14544466960536487,0.0,1,0,0.019021739130434784
41510,34365,1.4259056748434403e-07,0.1245557119343527,0.0,1,0,0.019021739130434784
886,110,0.02098010923456142,0.20848784918919727,0.004871004780157177,62,1,0.004560781562661212
785,18778,0.009130011971656487,0.20090419392073874,0.001985689391431731,54,1,0.004560781562661212
4114,34209,0.0008945316199406206,0.18639477030856072,0.0011606207605977027,36,1,0.004560781562661212
5637,865,0.0030390494307775155,0.2010308534137996,0.0020399442621398044,36,1,0.004560781562661212
8119,37469,0.004563212702097044,0.21159379178992585,0.003251546283713809,34,1,0.004560781562661212
786,33141,0.005456246500961804,0.2084514351870334,0.00289702455245412,32,1,0.004560781562661212
9,19010,0.002758031436299905,0.19514884233737598,0.0008830798092767336,31,1,0.004560781562661212
8103,35147,0.0016080779737194107,0.19607493393290493,0.001425637700695429,30,1,0.004560781562661212
941,19108,0.004612758820045946,0.1890768854729638,0.0007013376440767108,29,1,0.004560781562661212
2551,27194,0.00463889782725192,0.1946686550470687,0.0011098260228124903,29,1,0.004560781562661212
926,13700,0.0050305965909425016,0.1907946121487003,0.0007410930158507317,28,1,0.004560781562661212
891,16450,0.005737745031887294,0.1923248693570294,0.0005050332325525808,27,1,0.004560781562661212
4079,26881,0.004390536230127723,0.1889417596931483,0.0004029323873584513,26,1,0.004560781562661212
11,41676,0.005530268810786074,0.19982300461623095,0.0009918426385782065,25,1,0.004560781562661212
5358,811,0.020472161949080806,0.1993509592440584,0.0010321612987786676,25,1,0.004560781562661212
9838,32966,0.004011723642972554,0.19184524520295035,0.001102319737663488,25,1,0.004560781562661212
931,36927,0.003101234730686983,0.1896244915746659,0.0007496368810041317,24,1,0.004560781562661212
11312,17263,0.0034648208097947464,0.19304569653948536,0.00113380502947856,24,1,0.004560781562661212
4738,21120,0.0019671258417687026,0.18827495751959508,0.0011106309026329766,23,1,0.004560781562661212
1954,36699,0.005338498588551916,0.1912138315549513,0.0018065147355321829,22,1,0.004560781562661212
4586,15823,0.020282904653687428,0.20195320054148133,0.0018477438071353765,22,1,0.004560781562661212
13403,11606,0.013646491777452188,0.19469496763007396,0.0006006232471265075,22,1,0.004560781562661212
920,15572,0.0026996591545023567,0.1905118077915918,0.0005503141383196692,21,1,0.004560781562661212
938,14072,0.0032907720297881637,0.1871572457794186,0.0001878982486635277,21,1,0.004560781562661212
5940,10358,0.0006420332124970253,0.1818862666550553,0.000757666978858987,20,1,0.004560781562661212
6,31265,0.008646387766046627,0.1960767746750595,0.0013160569790154563,19,1,0.004560781562661212
914,29017,0.0024234626515142067,0.18900331203735543,0.00045886472514667227,19,1,0.004560781562661212
7050,16370,0.005765432010871008,0.18525565120208617,0.0007951443430834123,19,1,0.004560781562661212
8104,7121,0.0016806714487942517,0.1914794136252372,0.0005520174498126905,19,1,0.004560781562661212
11268,6821,0.0015162993499394655,0.18100747481312968,0.00029317574307191087,19,1,0.004560781562661212
11316,10333,0.0027879538653274153,0.18313502327987585,0.000278289934193009,19,1,0.004560781562661212
899,7201,0.004471645561042164,0.18748905954748044,0.0004885515909242675,18,1,0.004560781562661212
4786,20710,0.0027678423159391433,0.18038528140397544,0.00013550089224065578,18,1,0.004560781562661212
6008,26885,0.009342748532707395,0.18930738657735763,0.000726410364657838,18,1,0.004560781562661212
13416,15433,0.001643801272340123,0.17712984518312153,0.00022042295509655573,18,1,0.004560781562661212
15784,37983,0.003295361663803029,0.18486212344498879,0.000336583642817427,18,1,0.004560781562661212
15967,39363,0.0008922144871020463,0.17964751722417663,0.0005383218404040884,18,1,0.004560781562661212
21667,25275,0.008214131989668146,0.19142413285857657,0.0005458204147295068,18,1,0.004560781562661212
4074,1986,0.00161334343091426,0.18035334956737992,0.00029063479579067566,17,1,0.004560781562661212
5648,32069,0.0034217547362902752,0.1840070832947893,0.00016302634662041928,17,1,0.004560781562661212
6655,30734,0.0029513414706205643,0.18800802945333106,0.0009839886035320684,17,1,0.004560781562661212
7509,14117,0.0005052122888511205,0.1766519358044531,0.0002547986150626802,17,1,0.004560781562661212
7510,11774,0.0005359168335956757,0.17780615502490105,0.0004428799652406172,17,1,0.004560781562661212
8107,26990,0.0005008867214764105,0.18110635641169048,0.0002782228556561191,17,1,0.004560781562661212
16752,33546,0.0009962949041004306,0.191340833302796,0.0011220417015950772,17,1,0.004560781562661212
23071,5539,0.0017606553327580473,0.18665629985120044,0.000531006118758939,17,1,0.004560781562661212
30773,25464,0.0010888769070722848,0.17765415874555035,0.0001754234671425334,17,1,0.004560781562661212
901,30063,0.0019380953093539191,0.18081160047613895,0.0001586566683194603,16,1,0.004560781562661212
934,13845,0.0036803057084025294,0.18514726414467123,0.0001526631472105781,16,1,0.004560781562661212
2550,7617,0.0035830024337906237,0.1835341259589276,9.320988909437775e-05,16,1,0.004560781562661212
2733,5498,0.0007106252597744394,0.1883055118536183,0.0008752456037594579,16,1,0.004560781562661212
4073,41174,0.0022251272929621605,0.1858399992881739,0.00029709653164767554,16,1,0.004560781562661212
5102,6385,0.00037029107778418363,0.17656382749394503,0.00017108701668515664,16,1,0.004560781562661212
5574,29487,0.0006678579717658686,0.1726222699754117,0.00021484558727156416,16,1,0.004560781562661212
15023,40500,0.004080765081199511,0.19204369394013232,0.0007921330249093388,16,1,0.004560781562661212
15866,23073,0.0020773180562443424,0.18354541619797526,0.00045815779601228977,16,1,0.004560781562661212
22765,29589,0.0019625316824540824,0.1829874100877001,0.0002712826082757166,16,1,0.004560781562661212
2256,13514,0.0018919555004887267,0.17849832705891402,0.0002585830966528719,15,1,0.004560781562661212
5375,38955,0.004753604973470373,0.18696708874357149,0.0005039505268475649,15,1,0.004560781562661212
5569,16741,0.008660129941849098,0.18438476614227448,0.00040410215491585867,15,1,0.004560781562661212
8105,9635,0.001084712902581698,0.18679068103563923,0.00032962011777533064,15,1,0.004560781562661212
8108,10933,0.0007078697292098739,0.18255556818082494,0.00031085780536023905,15,1,0.004560781562661212
11986,35109,0.014601807195286462,0.19208696611852996,0.00035082147766791994,15,1,0.004560781562661212
12630,13249,0.0010319027809954228,0.1848367655778472,0.00047218070052429937,15,1,0.004560781562661212
15783,29454,0.0011763074396182798,0.1810404233464654,0.000487435427062493,15,1,0.004560781562661212
22768,21217,0.0029371618553445064,0.18624185760335996,0.000799135063901142,15,1,0.004560781562661212
22772,18156,0.0012654397380867952,0.17853647278058205,0.0002475700695189685,15,1,0.004560781562661212
25682,10713,0.00037771062948585836,0.1746934542230549,0.000376880370517298,15,1,0.004560781562661212
783,22858,0.0017833144857064259,0.18397547698324612,0.0003033564179958809,14,1,0.004560781562661212
912,5575,0.002935560872415289,0.18861245315392605,0.0003644174702644034,14,1,0.004560781562661212
913,27911,0.0030438190600300037,0.18658126415372453,0.0002025676793243484,14,1,0.004560781562661212
4780,24785,0.0012476270188669003,0.1762323438581096,0.00011506517201457635,14,1,0.004560781562661212
7056,41284,0.00023025021057382296,0.16018713809103807,0.0001473949316221918,14,1,0.004560781562661212
8605,10618,0.0002568862465879436,0.1793705798240303,0.00046186819066408065,14,1,0.004560781562661212
11987,12240,0.0013628604865298947,0.17539321974118458,8.340953188698027e-05,14,1,0.004560781562661212
15706,11452,0.0008389242928432179,0.17156164136010613,0.00025333006023639656,14,1,0.004560781562661212
15707,36567,0.003573167721544938,0.18357768167914776,0.0004415605321043853,14,1,0.004560781562661212
16335,30206,0.0004637442952531897,0.18223699709446903,0.0007665242564209537,14,1,0.004560781562661212
17992,3740,0.0008570951471055413,0.18130365714980165,0.00027621896470697864,14,1,0.004560781562661212
23167,38699,0.001913984699236952,0.1786021215736073,0.0002288577634844085,14,1,0.004560781562661212
358,16003,0.0009884304416715457,0.1778674808068163,0.00019558484854445215,13,1,0.004560781562661212
893,18050,0.0020887539944373368,0.18392201410720418,0.00012287484251630287,13,1,0.004560781562661212
907,34186,0.0028303492328213818,0.18164819251960115,0.000148790353857392,13,1,0.004560781562661212
1834,22974,3.578750621210077e-05,0.1706149522938178,0.00043791570171206436,13,1,0.004560781562661212
4115,40639,3.337643778051768e-05,0.167232488870384,0.00033300063285390683,13,1,0.004560781562661212
4779,13554,0.0011543089364506659,0.17526811338804693,0.00023777242143611317,13,1,0.004560781562661212
5644,24538,0.000514222346441101,0.18601875684678346,0.000332836280463733,13,1,0.004560781562661212
7052,29628,0.0006317975816979338,0.16657760621455858,0.00010934591163165858,13,1,0.004560781562661212
7375,19683,0.0005509556276678969,0.18142255925158635,0.0002938378849466154,13,1,0.004560781562661212
7724,40668,0.0034853059204582038,0.19323054719049668,0.0008509035975709774,13,1,0.004560781562661212
11687,2056,0.0013544534204174457,0.18381437265402573,0.00027330526911635057,13,1,0.004560781562661212
11770,32590,0.0012258470482243145,0.1750749177476477,8.875520114480563e-05,13,1,0.004560781562661212
12366,3071,0.0011429822833071625,0.1809134021958033,0.0004198830885608451,13,1,0.004560781562661212
14347,10522,0.0008424282681718443,0.17710130795158247,0.0003277922078260904,13,1,0.004560781562661212
17561,7398,0.0005678270994110515,0.1649033602829712,0.0001507090610690317,13,1,0.004560781562661212
890,32048,0.002471700156021066,0.1871153277609052,0.00015335725675395196,12,1,0.004560781562661212
922,3090,0.002639908408789767,0.1830034434718608,6.0514636422508006e-05,12,1,0.004560781562661212
924,37779,0.0017620938531658934,0.18140049940288785,0.00030935976692430324,12,1,0.004560781562661212
940,14996,0.0019048002109748868,0.18528769894075692,0.0005674675903122859,12,1,0.004560781562661212
4732,701,0.0015813961545637165,0.1780889080266204,0.0003421434100273387,12,1,0.004560781562661212
5018,853,0.0006685079689394005,0.17335009897538686,0.00022310382664139305,12,1,0.004560781562661212
5362,12189,0.0016975522759280126,0.17995941736781565,0.0001648954828197157,12,1,0.004560781562661212
5568,9022,0.0007559515226702358,0.17866858286711493,0.00014118954967042211,12,1,0.004560781562661212
5738,39921,0.0007368630991616098,0.16590937976614134,0.00010020384460703086,12,1,0.004560781562661212
8123,5096,0.0013952808729698783,0.18563188253801782,0.00020535811349137946,12,1,0.004560781562661212
11320,17333,0.0008894364831989779,0.18581602558684715,0.0002324003002599503,12,1,0.004560781562661212
11984,2123,0.00264100248941656,0.17856547443476922,2.7356737878079845e-05,12,1,0.004560781562661212
12768,23097,0.00042472652220382077,0.1721115931817901,0.0002165719743772169,12,1,0.004560781562661212
15857,5522,0.00015009236887083494,0.17301121184885748,0.0002849905987230401,12,1,0.004560781562661212
15865,35419,0.001580690453823358,0.18103336193670852,0.0002018520845569095,12,1,0.004560781562661212
20645,34304,0.00021784727699652103,0.16631033288343705,0.00022856920861443657,12,1,0.004560781562661212
27207,23986,0.000338229681925798,0.16976968189521685,0.00020747732016080216,12,1,0.004560781562661212
355,21896,0.0010450419278332126,0.18013091962845734,0.0001224223637795058,11,1,0.004560781562661212
784,6916,0.0011532169270375842,0.17241137357035838,4.1895786255271466e-05,11,1,0.004560781562661212
939,35983,0.001664860947753572,0.1855444805713981,0.00044623520999894815,11,1,0.004560781562661212
1104,7175,0.0007797743163177807,0.18731250588546547,0.00038661931410217346,11,1,0.004560781562661212
2834,31025,0.0007094983939194456,0.17206621987337653,9.101581551298686e-05,11,1,0.004560781562661212
2965,31624,0.0021451576446043243,0.18763897061796164,0.0004995292659222559,11,1,0.004560781562661212
4739,15804,0.001625453266804043,0.17766851543094356,9.493571834898082e-05,11,1,0.004560781562661212
4743,30610,0.001033159196176411,0.1732789088555926,0.00014864945942929256,11,1,0.004560781562661212
5016,34591,0.0006871090491580948,0.16956638224286166,0.00011513079988212519,11,1,0.004560781562661212
5019,35599,0.000520100073974657,0.17416320608395458,0.00013386429728383904,11,1,0.004560781562661212
5646,12296,0.0015524064886210385,0.1795772377296196,0.00038911064465173647,11,1,0.004560781562661212
5649,23455,0.0009677887316905146,0.18805373478354823,0.00023860416262466678,11,1,0.004560781562661212
5658,5410,0.0017580046912801883,0.1843091055898977,0.000176754356264294,11,1,0.004560781562661212
8536,5352,0.0005391144591434628,0.17197342094212387,0.0005004404534558192,11,1,0.004560781562661212
10004,36648,0.0005688280329431669,0.17339471248241023,0.00011438890440327409,11,1,0.004560781562661212
11902,26262,0.005461443887026003,0.19324484990354412,0.0005542430655187259,11,1,0.004560781562661212
11989,6344,0.001717636997625794,0.17545289208294657,6.81965604686985e-05,11,1,0.004560781562661212
